F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s12 	 s 	 d 
MZ22527730	MZ22520496	0	0.303889	0.860223	0.499138	0.708496	-0.209358	
MZ22520086	MZ22508836	17	-0.344874	0.146781	0.515815	0.048450	0.467365	
MZ22530310	MZ22500139	0	-0.500000	0.848095	0.716999	0.730869	-0.013870	
MZ22521577	MZ22521561	0	0.636364	1.000000	0.851852	0.851852	-0.000000	
MZ22530029	MZ22514716	0	0.000000	0.935239	0.844949	0.846169	-0.001219	
MZ22527150	MZ22509560	0	0.714286	0.284408	0.248209	0.400144	-0.151935	
MZ22522502	MZ22516921	0	0.000000	1.000000	0.857143	0.857143	0.000000	
MZ22527103	MZ22519816	0	0.000000	0.933333	0.777778	0.777778	0.000000	
MZ22526280	MZ22503281	53	-0.173196	0.609217	1.000000	0.497444	0.502556	
MZ22526169	MZ22509322	0	0.900000	0.945191	0.905324	0.927810	-0.022486	
MZ22526828	MZ22508242	0	0.375000	1.000000	0.807692	0.807692	0.000000	
MZ22531126	MZ22521246	0	0.116815	0.828099	0.616493	0.744419	-0.127926	
MZ22529399	MZ22514371	0	0.000000	1.000000	0.894737	0.894737	0.000000	
MZ22528050	MZ22500698	0	0.000000	1.000000	0.909091	0.909091	0.000000	
MZ22529658	MZ22504772	0	0.000000	0.924756	0.833968	0.836684	-0.002716	
MZ22521190	MZ22506122	114	0.242629	0.291484	0.755317	0.279759	0.475558	
MZ22527979	MZ22503340	17	0.772741	0.598696	0.814022	0.616101	0.197921	
MZ22507631	MZ22500240	61	-0.351035	0.713518	0.616560	0.531023	0.085536	
MZ22523722	MZ22518771	112	0.557908	0.519171	1.000000	0.530961	0.469039	
MZ22529473	MZ22514001	0	0.000000	0.764156	0.657341	0.683719	-0.026378	
MZ22512392	MZ22507912	0	0.000000	0.842105	0.695652	0.695652	0.000000	
MZ22529190	MZ22526349	0	1.000000	0.000000	0.400000	0.400000	0.000000	
MZ22527337	MZ22522247	0	0.666667	1.000000	0.950000	0.950000	-0.000000	
MZ22530011	MZ22520813	0	0.000000	1.000000	0.894737	0.894737	0.000000	
MZ22531171	MZ22502404	0	0.000000	1.000000	0.904762	0.904762	0.000000	
MZ22525738	MZ22521633	0	0.600000	1.000000	0.909091	0.909091	0.000000	
MZ22529280	MZ22505875	0	-0.500000	0.944444	0.800000	0.800000	0.000000	
MZ22529034	MZ22501933	11	-0.500000	0.245045	0.418013	0.170541	0.247472	
MZ22520851	MZ22519131	0	0.500000	0.939726	0.766157	0.788096	-0.021939	
MZ22529290	MZ22508743	0	0.000000	0.941869	0.847409	0.847682	-0.000273	
MZ22524327	MZ22517325	0	0.180512	1.000000	0.668183	0.851002	-0.182819	
MZ22525600	MZ22503315	0	0.000000	1.000000	0.791667	0.791667	0.000000	
MZ22531220	MZ22502052	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22525122	MZ22520456	0	0.621799	1.000000	0.619874	0.859926	-0.240052	
MZ22526422	MZ22519973	139	0.431009	0.362536	0.867350	0.383605	0.483745	
MZ22518758	MZ22518787	0	0.666667	1.000000	0.952381	0.952381	-0.000000	
MZ22527929	MZ22513044	0	0.000000	1.000000	0.863636	0.863636	0.000000	
MZ22528781	MZ22518119	0	0.935805	1.000000	0.880570	0.993243	-0.112672	
MZ22528432	MZ22506628	0	0.000000	0.891236	0.790596	0.802112	-0.011516	
MZ22529694	MZ22509920	0	1.000000	0.915773	0.920618	0.923795	-0.003176	
MZ22527316	MZ22518398	10	-0.333333	0.518990	0.684211	0.384413	0.299798	
MZ22526567	MZ22510254	8	0.976596	0.862188	0.863582	0.901791	-0.038209	
MZ22514642	MZ22505009	0	0.332138	1.000000	0.746718	0.908928	-0.162210	
MZ22530941	MZ22524394	0	0.000000	0.833333	0.625000	0.625000	0.000000	
MZ22529253	MZ22504147	0	1.000000	0.765178	0.763633	0.789896	-0.026263	
MZ22530208	MZ22526336	0	1.000000	0.325267	0.345072	0.409609	-0.064537	
MZ22530787	MZ22514511	0	0.433772	1.000000	0.809296	0.943377	-0.134082	
MZ22525837	MZ22519618	0	1.000000	0.902446	0.900466	0.932136	-0.031670	
MZ22526624	MZ22513985	0	0.274260	0.846215	0.439292	0.690227	-0.250935	
MZ22530455	MZ22524156	0	0.000000	1.000000	0.875000	0.875000	0.000000	
MZ22528135	MZ22505835	0	0.000000	0.310690	0.211455	0.279621	-0.068166	
MZ22506093	MZ22505974	0	1.000000	0.603842	0.626692	0.657864	-0.031171	
MZ22528018	MZ22512326	0	0.069126	0.899886	0.711025	0.816810	-0.105785	
MZ22506720	MZ22500086	183	0.401935	-0.028631	1.000000	0.032878	0.967122	
MZ22522583	MZ22503239	0	1.000000	0.850000	0.880000	0.880000	0.000000	
MZ22521189	MZ22512746	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22527325	MZ22514612	0	0.000000	1.000000	0.850000	0.850000	0.000000	
MZ22527653	MZ22521575	0	0.972909	1.000000	0.970742	0.990247	-0.019506	
MZ22527473	MZ22507218	30	0.450302	0.806210	0.916667	0.717233	0.199434	
MZ22531230	MZ22519670	0	0.000000	1.000000	0.894737	0.894737	0.000000	
MZ22523825	MZ22504358	0	1.000000	0.409626	0.403962	0.512300	-0.108337	
MZ22527799	MZ22501760	0	0.000000	0.971919	0.835343	0.839385	-0.004042	
MZ22527267	MZ22520477	4	-0.500000	0.841863	0.808538	0.635423	0.173115	
MZ22512699	MZ22507573	0	0.306887	1.000000	0.544363	0.805928	-0.261565	
MZ22530156	MZ22515698	0	0.000000	0.900487	0.805784	0.810438	-0.004654	
MZ22524770	MZ22524365	0	0.564090	0.928571	0.753429	0.776704	-0.023274	
MZ22530526	MZ22518502	0	0.000000	0.957442	0.807043	0.813826	-0.006783	
MZ22530116	MZ22520964	0	1.000000	0.951431	0.951112	0.956544	-0.005432	
MZ22513261	MZ22508182	0	-0.057560	1.000000	0.263821	0.506472	-0.242651	
MZ22529502	MZ22510937	0	0.858712	1.000000	0.843227	0.986544	-0.143317	
MZ22530948	MZ22523147	0	0.000000	0.968334	0.862863	0.866404	-0.003541	
MZ22516235	MZ22503871	108	0.221896	0.594677	0.585613	0.479975	0.105638	
MZ22518702	MZ22502933	91	-0.059097	0.552518	0.960000	0.381266	0.578734	
MZ22525930	MZ22523793	0	0.392494	1.000000	0.773944	0.878499	-0.104555	
MZ22517456	MZ22517374	18	-0.301191	0.321392	0.083611	0.179896	-0.096285	
MZ22529776	MZ22503281	0	0.000000	0.609217	0.506918	0.548295	-0.041377	
MZ22528625	MZ22508240	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22516417	MZ22513034	0	0.000000	0.941176	0.761905	0.761904	0.000000	
MZ22527895	MZ22513751	0	0.000000	0.875000	0.700000	0.700000	0.000000	
MZ22528382	MZ22507090	0	0.742907	1.000000	0.820555	0.974291	-0.153736	
MZ22519988	MZ22510573	84	0.073646	0.261361	0.896508	0.214432	0.682076	
MZ22529077	MZ22501339	0	0.000000	0.839371	0.739801	0.755434	-0.015633	
MZ22519631	MZ22503949	0	0.533202	1.000000	0.595085	0.833286	-0.238202	
MZ22527933	MZ22501552	0	0.000000	0.108846	-0.036673	0.093297	-0.129970	
MZ22501323	MZ22505911	0	0.417127	1.000000	0.742738	0.894023	-0.151285	
MZ22528471	MZ22512033	0	0.848891	0.697132	0.599551	0.713107	-0.113555	
MZ22523663	MZ22517139	0	0.442485	0.825449	0.548605	0.716031	-0.167426	
MZ22513366	MZ22516765	0	0.444444	1.000000	0.821429	0.821428	0.000000	
MZ22526359	MZ22516890	0	0.666667	1.000000	0.952381	0.952381	-0.000000	
MZ22521119	MZ22511468	6	-0.129848	0.832819	0.648019	0.691941	-0.043922	
MZ22508059	MZ22500671	93	0.255100	-0.027057	0.977664	0.059761	0.917904	
MZ22525948	MZ22512863	3	0.544703	0.297136	0.277043	0.379658	-0.102616	
MZ22514702	MZ22507177	0	0.462905	1.000000	0.509273	0.808180	-0.298907	
MZ22528765	MZ22500944	0	0.117721	0.776518	0.587476	0.707171	-0.119695	
MZ22525920	MZ22512882	0	0.831325	1.000000	0.842231	0.963332	-0.121101	
MZ22530851	MZ22506510	0	0.000000	1.000000	0.894737	0.894737	0.000000	
MZ22517950	MZ22517991	0	0.594370	0.833333	0.519721	0.773592	-0.253871	
MZ22510775	MZ22515008	0	0.553054	0.909091	0.712226	0.739550	-0.027323	
MZ22530380	MZ22523726	0	0.000000	0.927885	0.793751	0.804167	-0.010416	
MZ22525608	MZ22516173	0	0.714286	1.000000	0.916667	0.916667	-0.000000	
MZ22531111	MZ22504147	0	1.000000	0.765178	0.763633	0.789896	-0.026263	
MZ22530442	MZ22527648	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22512942	MZ22506069	0	0.715084	0.901749	0.617917	0.859325	-0.241408	
MZ22502981	MZ22514533	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22525583	MZ22510778	0	1.000000	0.892721	0.893108	0.917103	-0.023994	
MZ22522160	MZ22502972	2	-0.250000	0.989639	0.863636	0.764250	0.099386	
MZ22527474	MZ22507567	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22522094	MZ22524767	2	0.779803	0.400000	0.800000	0.589902	0.210098	
MZ22530780	MZ22521233	0	1.000000	0.870060	0.868811	0.886302	-0.017492	
MZ22514037	MZ22501043	122	0.535582	0.324481	0.477058	0.394848	0.082210	
MZ22527772	MZ22504431	0	0.000000	0.667986	0.558858	0.580857	-0.021999	
MZ22526017	MZ22507992	0	-0.250000	0.779039	0.439813	0.504629	-0.064815	
MZ22529669	MZ22509905	0	0.037718	0.958456	0.788469	0.878392	-0.089922	
MZ22518611	MZ22514729	0	0.602168	1.000000	0.871289	0.917118	-0.045829	
MZ22528278	MZ22502190	0	0.000000	0.962395	0.856885	0.861090	-0.004205	
MZ22530269	MZ22517719	0	0.000000	0.076925	-0.031125	0.068828	-0.099953	
MZ22527027	MZ22506212	0	0.798624	0.848864	0.625212	0.837942	-0.212730	
MZ22527855	MZ22504879	0	1.000000	0.815992	0.836661	0.850068	-0.013406	
MZ22527042	MZ22519513	8	0.936838	0.879898	0.911078	0.890251	0.020827	
MZ22529769	MZ22514248	0	-0.060618	0.922455	0.721601	0.818974	-0.097373	
MZ22527398	MZ22501095	32	-0.098720	0.761160	0.979912	0.649002	0.330910	
MZ22528743	MZ22515009	0	1.000000	0.318889	0.314408	0.390585	-0.076177	
MZ22529658	MZ22518163	0	0.000000	0.937500	0.833333	0.833333	0.000000	
MZ22519601	MZ22508604	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22529219	MZ22510902	0	0.000000	1.000000	0.888889	0.888889	0.000000	
MZ22530335	MZ22513095	0	0.000000	0.896481	0.777964	0.791013	-0.013048	
MZ22526977	MZ22504682	0	-1.000000	0.957071	0.670996	0.677489	-0.006493	
MZ22528998	MZ22511447	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22530058	MZ22511961	0	0.482620	0.650901	0.321559	0.613505	-0.291946	
MZ22521358	MZ22505681	5	-0.500000	0.954494	0.846304	0.590870	0.255434	
MZ22525422	MZ22500982	0	0.606332	1.000000	0.624061	0.868777	-0.244717	
MZ22525036	MZ22500398	0	0.742396	0.966301	0.853235	0.891666	-0.038431	
MZ22530295	MZ22510235	0	0.000000	0.136122	0.062287	0.123158	-0.060871	
MZ22524911	MZ22523304	0	0.089195	0.855988	0.582174	0.734915	-0.152741	
MZ22529196	MZ22508823	0	0.000000	1.000000	0.913043	0.913043	0.000000	
MZ22526642	MZ22503229	0	0.000000	0.998439	0.862063	0.862288	-0.000225	
MZ22531233	MZ22518944	0	0.000000	1.000000	0.888889	0.888889	0.000000	
MZ22527613	MZ22505804	8	0.958413	0.633429	0.641796	0.689948	-0.048152	
MZ22530795	MZ22502280	0	0.000000	0.221027	0.116445	0.198924	-0.082479	
MZ22529010	MZ22525596	0	1.000000	0.536515	0.602006	0.613762	-0.011756	
MZ22526356	MZ22503459	0	0.974767	0.294181	0.252551	0.391408	-0.138856	
MZ22527930	MZ22519879	0	0.666667	0.941176	0.900000	0.900000	0.000000	
MZ22527853	MZ22526455	5	-0.169303	0.925182	0.828725	0.761009	0.067716	
MZ22506809	MZ22501096	0	-0.193607	1.000000	0.725806	0.829485	-0.103679	
MZ22523531	MZ22503958	0	0.500000	0.882353	0.809524	0.809524	-0.000000	
MZ22524267	MZ22513876	0	0.000000	0.370637	0.205555	0.308864	-0.103309	
MZ22526652	MZ22507290	0	0.800000	1.000000	0.941176	0.941176	0.000000	
MZ22528493	MZ22502327	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22528138	MZ22517743	0	1.000000	0.530080	0.537304	0.602375	-0.065072	
MZ22528050	MZ22515477	0	0.000000	0.328614	0.253907	0.294023	-0.040116	
MZ22528917	MZ22506696	0	1.000000	0.568482	0.565643	0.613905	-0.048262	
MZ22530400	MZ22501664	0	0.000000	0.439117	0.390231	0.414025	-0.023794	
MZ22529650	MZ22520533	0	0.666667	0.653727	0.615648	0.656315	-0.040667	
MZ22509704	MZ22503848	0	0.221203	1.000000	0.584397	0.813089	-0.228692	
MZ22528724	MZ22507401	0	0.666667	1.000000	0.952381	0.952381	-0.000000	
MZ22531037	MZ22516526	0	0.000000	0.226425	0.062156	0.191590	-0.129434	
MZ22505965	MZ22500405	73	-0.176542	0.736290	0.785308	0.410279	0.375030	
MZ22520852	MZ22516593	12	-0.128380	-0.219064	0.842105	-0.190427	1.032532	
MZ22529894	MZ22513141	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22530437	MZ22501246	0	1.000000	0.371803	0.383226	0.413683	-0.030457	
MZ22513068	MZ22508709	20	0.305785	0.543683	0.718750	0.499077	0.219673	
MZ22529677	MZ22517019	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22528235	MZ22500655	0	1.000000	0.947368	0.952381	0.952381	0.000000	
MZ22530292	MZ22505589	0	1.000000	0.012874	0.015725	0.106886	-0.091161	
MZ22525040	MZ22505417	0	0.000000	1.000000	0.720000	0.720000	0.000000	
MZ22530813	MZ22508753	22	0.728522	0.323975	0.368241	0.362503	0.005737	
MZ22525431	MZ22503597	82	0.622781	0.526908	1.000000	0.553752	0.446248	
MZ22523046	MZ22501852	0	0.571429	1.000000	0.892857	0.892857	-0.000000	
MZ22527369	MZ22501535	0	0.250000	0.211928	0.014143	0.221753	-0.207610	
MZ22529915	MZ22513827	22	0.706481	0.396686	0.410599	0.427665	-0.017067	
MZ22529420	MZ22504303	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22530472	MZ22502736	0	0.000000	0.643911	0.537570	0.572365	-0.034796	
MZ22531003	MZ22518328	0	1.000000	0.978239	0.978111	0.980415	-0.002304	
MZ22525348	MZ22516063	0	0.789622	0.777778	0.614969	0.781422	-0.166453	
MZ22520513	MZ22500880	32	0.000215	0.279623	0.581955	0.255674	0.326281	
MZ22526730	MZ22510042	0	1.000000	0.080813	0.078994	0.212125	-0.133131	
MZ22528382	MZ22505573	10	0.742907	-0.091546	0.473684	-0.003709	0.477393	
MZ22521493	MZ22504709	46	0.157543	0.435727	0.958333	0.389363	0.568970	
MZ22514785	MZ22504893	0	0.500000	1.000000	0.913043	0.913043	0.000000	
MZ22512391	MZ22505984	0	1.000000	0.998128	0.998108	0.998502	-0.000394	
MZ22530903	MZ22519064	0	0.000000	0.704803	0.636470	0.654460	-0.017990	
MZ22529649	MZ22521070	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22530774	MZ22518766	0	0.000000	1.000000	0.894737	0.894737	0.000000	
MZ22523393	MZ22500757	0	0.000000	1.000000	0.857143	0.857143	0.000000	
MZ22529240	MZ22514308	0	1.000000	0.800000	0.823529	0.823529	0.000000	
MZ22526167	MZ22507413	0	1.000000	0.652939	0.649686	0.704998	-0.055312	
MZ22522613	MZ22518240	0	-0.045454	1.000000	0.629166	0.758741	-0.129576	
MZ22529651	MZ22518459	0	0.000000	0.833333	0.750000	0.750000	0.000000	
MZ22530441	MZ22518208	0	0.000000	0.721171	0.619168	0.641041	-0.021872	
MZ22529769	MZ22515408	24	-0.060618	0.178450	1.000000	0.151887	0.848113	
MZ22520756	MZ22525192	0	0.019162	0.264402	-0.281463	0.175224	-0.456686	
MZ22507524	MZ22513182	0	0.265331	0.693470	0.363681	0.611920	-0.248239	
MZ22527489	MZ22513316	63	0.702413	0.721416	1.000000	0.716489	0.283511	
MZ22529587	MZ22507618	0	0.000000	0.823529	0.736842	0.736842	0.000000	
MZ22525702	MZ22510626	88	0.245964	0.478556	0.956522	0.407767	0.548755	
MZ22527325	MZ22500317	0	0.000000	1.000000	0.863636	0.863636	0.000000	
MZ22522960	MZ22515624	0	0.586005	0.948714	0.784404	0.814377	-0.029973	
MZ22530091	MZ22502538	0	0.000000	0.459930	0.362635	0.413937	-0.051302	
MZ22528306	MZ22510671	0	0.000000	0.725757	0.567691	0.614102	-0.046411	
MZ22529522	MZ22523805	0	0.000000	0.965045	0.853675	0.857818	-0.004142	
MZ22529937	MZ22519376	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22527880	MZ22519157	0	0.021164	0.888889	0.431514	0.645926	-0.214412	
MZ22530215	MZ22504267	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22526988	MZ22507373	0	-0.217994	0.856037	0.519958	0.651460	-0.131502	
MZ22511948	MZ22502422	0	0.157065	0.826087	0.564641	0.706619	-0.141977	
MZ22527668	MZ22502202	0	1.000000	0.938611	0.937954	0.949773	-0.011819	
MZ22530178	MZ22517585	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22530740	MZ22511155	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22520603	MZ22506376	27	0.054066	0.250979	0.674729	0.209955	0.464774	
MZ22510313	MZ22501873	0	0.415370	1.000000	0.535178	0.820114	-0.284936	
MZ22530773	MZ22500450	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22511524	MZ22512217	0	0.309153	0.909091	0.406381	0.623406	-0.217025	
MZ22529286	MZ22521810	0	0.000000	0.952381	0.869565	0.869565	-0.000000	
MZ22518612	MZ22514171	9	0.674604	0.144533	0.176302	0.303554	-0.127252	
MZ22527079	MZ22503255	72	0.781979	0.770101	0.963051	0.774213	0.188839	
MZ22531179	MZ22507851	0	0.000000	0.965883	0.807629	0.813375	-0.005746	
MZ22525083	MZ22516068	0	-0.261814	0.941176	0.612936	0.627353	-0.014417	
MZ22528039	MZ22521622	0	0.000000	1.000000	0.894737	0.894737	0.000000	
MZ22528392	MZ22513312	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22530363	MZ22525277	0	-0.500000	0.945208	0.778135	0.784629	-0.006494	
MZ22527683	MZ22504721	12	0.388542	0.689355	0.548829	0.648335	-0.099506	
MZ22522642	MZ22500040	0	0.666667	0.177956	0.126439	0.244598	-0.118160	
MZ22517009	MZ22500003	0	0.540053	0.228196	0.067508	0.319154	-0.251647	
MZ22516350	MZ22503251	175	0.463534	0.330020	0.775364	0.374525	0.400840	
MZ22514884	MZ22507610	12	-0.032003	0.284386	0.067116	0.140573	-0.073457	
MZ22527137	MZ22513872	0	0.915521	0.812500	0.688498	0.823947	-0.135448	
MZ22527624	MZ22509448	21	-0.333333	0.740210	0.880000	0.611385	0.268615	
MZ22530414	MZ22506758	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22525253	MZ22515834	68	0.425928	0.268037	0.913002	0.296744	0.616257	
MZ22527065	MZ22511931	66	-0.037318	0.444378	1.000000	0.318718	0.681282	
MZ22523760	MZ22516284	2	0.726500	0.149657	0.421751	0.331818	0.089933	
MZ22506632	MZ22507085	9	0.555036	0.330322	0.080782	0.426628	-0.345846	
MZ22527799	MZ22502328	0	0.000000	0.276195	0.119409	0.234766	-0.115356	
MZ22526420	MZ22505312	0	0.000000	1.000000	0.843750	0.843750	0.000000	
MZ22526925	MZ22522786	104	0.421246	0.289701	1.000000	0.322587	0.677413	
MZ22527652	MZ22507899	0	0.750000	0.368447	0.334670	0.432039	-0.097369	
MZ22530548	MZ22515178	0	-0.500000	0.941176	0.789474	0.789473	0.000000	
MZ22514161	MZ22505199	0	-0.116093	0.944444	0.595938	0.713892	-0.117954	
MZ22519479	MZ22504431	11	0.234059	0.667986	0.653321	0.505263	0.148058	
MZ22528007	MZ22505814	0	-0.500000	1.000000	0.842105	0.842105	0.000000	
MZ22518320	MZ22502581	150	0.453725	0.217298	1.000000	0.301736	0.698264	
MZ22522054	MZ22504480	0	-0.098136	1.000000	0.727169	0.843123	-0.115954	
MZ22524783	MZ22506659	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22517028	MZ22507394	89	-0.371454	0.608372	1.000000	0.334021	0.665979	
MZ22527498	MZ22520963	0	0.000000	0.888889	0.761905	0.761905	-0.000000	
MZ22527227	MZ22522886	5	0.752756	0.966574	0.920000	0.881047	0.038953	
MZ22530640	MZ22521782	1	-0.500000	0.256579	0.140951	0.180921	-0.039970	
MZ22525800	MZ22518537	16	0.605931	0.578055	0.913043	0.585327	0.327716	
MZ22512892	MZ22512080	34	0.627651	0.499937	0.880000	0.530588	0.349412	
MZ22524802	MZ22523870	0	-0.333333	0.252874	-0.120370	0.033046	-0.153416	
MZ22526466	MZ22511334	0	0.000000	0.591827	0.405643	0.484222	-0.078579	
MZ22526994	MZ22508752	0	0.411585	0.465465	0.194484	0.453752	-0.259268	
MZ22528522	MZ22514398	6	-0.113702	-0.000513	-0.138361	-0.045789	-0.092573	
MZ22529060	MZ22508475	0	1.000000	0.439377	0.435689	0.498390	-0.062701	
MZ22509210	MZ22515694	0	0.047541	0.764706	0.350004	0.516457	-0.166452	
MZ22528334	MZ22513557	0	1.000000	0.941176	0.947368	0.947368	0.000000	
MZ22526875	MZ22509658	0	-0.333333	0.948181	0.765970	0.773429	-0.007459	
MZ22526937	MZ22526159	8	0.700709	0.900372	0.718969	0.800540	-0.081571	
MZ22517244	MZ22506704	0	1.000000	0.947368	0.958333	0.958333	0.000000	
MZ22527679	MZ22505226	0	0.000000	0.998718	0.862345	0.862529	-0.000184	
MZ22528297	MZ22503343	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22527194	MZ22504622	20	0.879006	0.922169	1.000000	0.910909	0.089091	
MZ22519541	MZ22505357	0	0.666667	0.789474	0.750000	0.750000	-0.000000	
MZ22511892	MZ22505455	0	0.511005	0.882353	0.512821	0.785480	-0.272659	
MZ22513078	MZ22502920	100	0.350320	0.027329	0.451656	0.085006	0.366650	
MZ22530891	MZ22526822	0	0.000000	1.000000	0.846154	0.846154	0.000000	
MZ22513411	MZ22502270	10	0.577157	0.334521	0.095590	0.434922	-0.339332	
MZ22530698	MZ22510768	0	0.000000	0.244111	0.137722	0.216988	-0.079265	
MZ22530654	MZ22505624	7	-1.000000	0.351932	0.563032	0.201717	0.361314	
MZ22530330	MZ22507090	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22515965	MZ22506576	0	-0.144330	0.824531	0.388404	0.501577	-0.113173	
MZ22525132	MZ22523759	2	0.343650	0.723286	0.681818	0.637005	0.044813	
MZ22525667	MZ22517469	0	1.000000	0.810389	0.808361	0.844864	-0.036503	
MZ22530746	MZ22505081	0	1.000000	0.279349	0.290710	0.347982	-0.057273	
MZ22524916	MZ22518329	0	0.286035	0.739130	0.461808	0.601828	-0.140021	
MZ22513501	MZ22507119	29	0.092683	0.757303	0.813018	0.657610	0.155408	
MZ22527536	MZ22509429	0	0.000000	1.000000	0.692308	0.692308	0.000000	
MZ22530984	MZ22522144	0	0.000000	1.000000	0.791667	0.791667	0.000000	
MZ22530999	MZ22527117	0	0.000000	0.400000	0.285714	0.285714	0.000000	
MZ22528359	MZ22515260	0	0.000000	1.000000	0.826087	0.826087	0.000000	
MZ22530631	MZ22523187	0	1.000000	0.947368	0.952381	0.952381	0.000000	
MZ22529472	MZ22523869	4	-0.222795	0.796752	0.422959	0.359803	0.063156	
MZ22517576	MZ22516704	0	0.666667	1.000000	0.850000	0.850000	-0.000000	
MZ22530128	MZ22500267	0	0.144125	1.000000	0.742737	0.883290	-0.140553	
MZ22517402	MZ22517390	2	0.816046	0.799445	0.823529	0.801398	0.022131	
MZ22525339	MZ22520154	0	-0.040719	1.000000	0.647866	0.666970	-0.019104	
MZ22526809	MZ22512019	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22526286	MZ22519005	0	1.000000	0.647059	0.750000	0.750000	-0.000000	
MZ22529676	MZ22515182	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22526883	MZ22500156	0	0.500000	0.916690	0.761253	0.767872	-0.006619	
MZ22527508	MZ22503815	0	0.899025	0.587556	0.476798	0.658344	-0.181546	
MZ22530113	MZ22504716	0	0.000000	0.467112	0.409259	0.431180	-0.021921	
MZ22514065	MZ22505081	73	0.091844	0.279349	1.000000	0.234348	0.765652	
MZ22528481	MZ22501784	5	-0.500000	0.728236	0.950000	0.605412	0.344588	
MZ22525867	MZ22500180	0	0.000000	0.151354	0.041562	0.134537	-0.092975	
MZ22530258	MZ22506788	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22511116	MZ22500537	90	0.357750	0.165365	0.193397	0.207188	-0.013791	
MZ22520772	MZ22505813	2	0.177360	0.799808	0.422007	0.592325	-0.170319	
MZ22526178	MZ22519128	0	0.000000	0.223378	0.141240	0.178702	-0.037462	
MZ22530300	MZ22523761	4	0.066006	0.826461	0.613771	0.736996	-0.123225	
MZ22530883	MZ22504585	0	0.000000	0.882353	0.789474	0.789474	-0.000000	
MZ22530437	MZ22500806	0	1.000000	0.803909	0.802872	0.822584	-0.019713	
MZ22530910	MZ22526945	0	1.000000	0.684077	0.676897	0.741518	-0.064620	
MZ22512431	MZ22503376	134	0.358706	0.505462	1.000000	0.459917	0.540083	
MZ22523663	MZ22515477	27	0.442485	0.328614	0.956522	0.358319	0.598202	
MZ22529819	MZ22504901	36	0.466066	0.409083	0.915263	0.414781	0.500482	
MZ22524872	MZ22507190	0	1.000000	0.422036	0.448083	0.483961	-0.035878	
MZ22523320	MZ22507129	0	1.000000	1.000000	1.000000	1.000000	0.000000	
